SSC,IEMG,MYOP,SKW,RMS,MAV,WL,ZC,ACT,COMP,MOB,FR,MNP,TOT,MNF,PKF,SSC,IEMG,MYOP,SKW,RMS,MAV,WL,ZC,ACT,COMP,MOB,FR,MNP,TOT,MNF,PKF
57.0,29612.649889574535,0.296875,0.3539659602809397,274.25861621022887,231.34882726230106,24948.595244540353,31.0,75217.77364460072,1.5133824682573185,0.8499549932624069,8.27297707118305,587.6205607050584,37607.71588512374,108.14414308637275,109.375,35.0,39043.754871184414,0.1796875,-0.07496252641085407,367.916977506544,305.02933493112823,29456.336484100473,27.0,135341.3962211408,1.3974084228795587,0.7485970982166749,26.18610697013917,1057.6364665836297,67688.7338613523,107.58461507026975,109.375
59.0,29196.759592090337,0.171875,0.3747010453178073,271.83346830409823,228.09968431320576,24659.82492850183,31.0,73888.59834589048,1.5578448680199422,0.8519984697447256,8.433218058205757,577.330159663415,36949.13021845856,103.89474479928307,109.375,42.0,39208.29419678773,0.203125,0.05539089101768389,374.36011391065085,306.3147984124041,30792.19851156829,27.0,140137.04195776602,1.4347839260227762,0.7535877397848301,15.04691143223978,1094.806627041795,70067.62413067489,108.61794725337336,109.375
53.0,28330.63404729015,0.15625,0.28548583788112947,261.5035538925496,221.3330784944543,23221.003697560172,33.0,68359.39351147559,1.4922811273834495,0.8579501174041424,8.753606608391385,534.4050367659586,34201.92235302135,108.76089999252922,109.375,43.0,38807.37797012449,0.3203125,-0.174316927560861,360.29444580512023,303.1826403915976,29772.099096812388,26.0,129782.76075971682,1.4385869711327017,0.757835512654923,19.910536182121614,1014.3322358578862,64917.263094904716,106.16283733592687,109.375
43.0,32327.123799003046,0.1328125,0.3668039476169141,299.04254659230156,252.5556546797113,24418.313145541328,28.0,89412.64371377791,1.4485061500273528,0.8012275037423213,13.20391547214621,698.7329116603051,44718.90634625953,107.86703836097922,109.375,34.0,37412.56802636663,0.296875,-0.2661621949761553,345.72166711436324,292.2856877059893,28187.041742462898,27.0,119491.51595876364,1.3819782089923969,0.7424176773777778,28.144776327112492,933.9950442439233,59775.68283161109,111.48618099033824,109.375
25.0,19754.917337967465,0.19444444444444445,0.3310208129429882,324.78692447171755,154.33529170287082,14415.51152954404,16.0,105465.80659700175,1.4518727081056284,0.7895579757832616,18.174205008604535,463.5802265507838,29669.13449925016,108.39267715236065,101.5625,17.0,19760.607044996323,0.4027777777777778,-0.3582963782736895,328.6601816027075,154.37974253903377,15102.09014555708,16.0,107427.04856013408,1.353591431429438,0.7360082791913067,39.57275949606695,476.1422431253044,30473.10356001948,106.36950354069612,109.375
47.0,30460.23305720271,0.2734375,0.10785072531292872,274.20212002286877,237.97057075939617,22501.443655851657,31.0,75065.75740928578,1.4090083051383298,0.8075210588740231,15.839477937770615,588.2396082873995,37647.33493039357,110.85285335695504,109.375,38.0,38986.601443439766,0.3984375,-0.3031817962921931,361.12015431282737,304.58282377687317,28750.156037392717,27.0,130308.90162103596,1.4424154833643603,0.7612597058733732,18.51132233932472,1019.5679123554485,65252.3463907487,107.04832873564672,109.375
42.0,33433.5446392654,0.0625,0.3874827831878549,304.71491064303916,261.1995674942609,24052.193725608493,31.0,92826.23895406144,1.4383764953865104,0.7983499627641959,12.615411708159098,725.5476612470275,46435.05031980976,108.96800599454112,109.375,37.0,36531.28378781425,0.34375,-0.23802941675547382,339.86714033754214,285.40065459229885,27639.887096842926,28.0,115250.67630781716,1.4220666724907047,0.7600708591614624,24.74970302738353,904.4388182739943,57884.08436953564,106.605599596194,101.5625
46.0,33911.315679917054,0.0859375,0.5343888105367605,318.1635172531253,264.932153749352,25253.292015476887,30.0,101178.2339678555,1.5368672573487394,0.7798688723946976,13.074948127250376,791.1960278772088,50636.545784141366,106.31921067643694,101.5625,31.0,36292.777387687114,0.2890625,-0.1609612230201936,337.97543175340974,283.5373233413056,27527.41678184576,29.0,114208.38950867829,1.3848244846748867,0.7452869833033989,20.109811057987017,892.4971731925061,57119.81908432039,108.2350458327423,109.375
61.0,30633.3252192531,0.09375,0.3076096538159503,279.97539017079225,239.32285327541484,25775.30923553646,35.0,78350.52750061092,1.5040713000331158,0.9076951647477214,6.3220970190149925,612.6208061544087,39207.731593882156,108.949361083707,109.375,37.0,37627.715641128285,0.1328125,0.1332675800031914,359.38685476222895,293.9665284463147,28590.00530307258,27.0,128920.08589914796,1.4093713040982285,0.739074978173479,24.487130288495223,1010.9024331014879,64697.755718495224,104.50839132535268,101.5625
56.0,30324.80271721989,0.21875,0.27212444508173006,274.87759441619363,236.91252122828038,25555.534978647724,35.0,75556.33416394296,1.5086792277898935,0.8998081903973494,5.758977702487694,590.304344846517,37779.47807017709,110.85875113472918,109.375,42.0,37793.06558712119,0.125,0.15366414968503353,361.9401196372572,295.2583248993843,29473.699036084116,27.0,130999.73457628077,1.3953973993469124,0.7431223572876787,20.866550991859413,1023.3599815666796,65495.038820267495,108.88320565806262,109.375
55.0,30062.316457045406,0.21875,0.3274410399930158,278.2878916345704,234.86184732066724,24166.412762604887,29.0,77384.64084963562,1.492063781089588,0.8493263700101866,10.871153085851267,605.4807381968949,38750.76724460127,110.20639475669824,101.5625,37.0,34315.29865527575,0.28125,-0.15642441000738178,325.4317625278566,268.0882707443418,26783.719506119694,30.0,105710.83962665629,1.4421880879987927,0.7468153507003383,18.674454989611615,828.9126157753739,53050.40740962393,103.68575005909145,101.5625
53.0,30758.099877426597,0.0546875,0.4525010466668646,291.9365921371558,240.2976552923953,24065.58060953865,27.0,85127.70709835565,1.4553976060695037,0.82996355380117,9.96118236548579,666.5529246037013,42659.38717463688,111.11596357663531,101.5625,36.0,32773.39809756971,0.34375,-0.24805415460506888,308.7931539930564,256.0421726372634,25004.325107580036,31.0,95299.52783686755,1.4042033442256863,0.7712344619197539,13.418980766573679,745.1292416282006,47688.27146420484,109.08561288276294,101.5625
54.0,29911.44899884546,0.03125,0.4131332438503866,284.78337810638124,233.68319530348015,24646.336107999996,29.0,81087.02431266842,1.492748212173624,0.8418017276218195,9.805694497985115,633.6278859361337,40552.184699912556,111.08379723523784,101.5625,38.0,35880.84535784407,0.359375,-0.25029882880306,336.83787588822736,280.3191043581568,27230.911575773585,26.0,113422.25707860547,1.441635814532949,0.7580328616432791,18.111199555529936,886.5733277836416,56740.69297815306,106.41969277792452,101.5625
58.0,31382.89045410835,0.0390625,0.6015170186740197,297.9859555823567,245.1788316727215,25594.59624006495,29.0,88626.74414336131,1.5084038105855098,0.8485780795490452,9.964256922281686,694.9840692524712,44478.980432158154,109.47067778943439,101.5625,40.0,37283.29169900883,0.390625,-0.21049663675764316,350.6743747079331,291.27571639850646,29240.349069653646,29.0,122962.64910598798,1.4277027655705592,0.7749626147069905,13.412544074473526,960.4859402804724,61471.10017795023,111.28960242008954,109.375
47.0,32137.726136382058,0.0546875,0.6914280062790356,304.99870479278553,251.07598544048483,24893.86489939598,31.0,93023.55038905254,1.47209816851442,0.8432680655878431,11.73643624248669,726.6593572030242,46506.19886099355,112.92936663120557,109.375,39.0,36642.237131421265,0.3828125,-0.2895535309625112,340.2148950163206,286.26747758922863,28584.640104159735,30.0,115744.41212544209,1.3549501762550495,0.802974944445075,21.80781335861744,904.2572891171733,57872.46650349909,115.39011996706455,101.5625
44.0,28788.588541284153,0.171875,0.25710025969272776,258.41392357580025,224.91084797878244,21375.35196928648,31.0,66707.14023950385,1.528776446538465,0.8335851703234055,9.26355481635021,522.2499307899259,33423.99557055526,108.00515068849833,101.5625,34.0,35984.49400584819,0.3515625,-0.29748499713723014,331.00658035130755,281.12885942068897,26678.426802193222,27.0,109563.28697740183,1.4219534336349762,0.764807069519918,19.562631992412342,855.9334433787569,54779.74037624044,107.81394488877898,109.375
46.0,27460.969667958663,0.4453125,0.05508446920035361,244.2699714288132,214.53882553092706,21223.1707416237,31.0,59663.4567412523,1.454069841322131,0.8349735145074776,9.472757657745584,466.12279813046337,29831.859080349655,113.79284892899331,101.5625,37.0,35552.48577187196,0.390625,-0.17442940095359036,330.05411338086327,277.75379509274967,26469.5292640133,26.0,108932.82504033891,1.4784335929028978,0.7445759526264822,18.995678852125902,851.0513211345092,54467.28455260859,102.58299492314691,101.5625
55.0,27155.074672418916,0.1953125,0.05513552825987595,253.31506813098713,212.14902087827278,24192.0309789374,36.0,64113.24346068065,1.488855717130282,0.9779532271477583,4.7367137119267975,501.7463525771907,32111.766564940204,110.52425022153764,101.5625,39.0,35348.101177440534,0.390625,-0.19272291609599787,330.2611864182678,276.1570404487542,27056.53846990959,28.0,109017.63995263577,1.4752125539641228,0.7516237556805733,18.703438714754714,852.5483644347731,54563.09532382548,103.37893203196131,101.5625
50.0,28260.456015601132,0.15625,-0.06790215945215744,259.256715313013,220.78481262188384,23412.028394468743,32.0,67211.65475054282,1.5270894731431301,0.9447440906308467,5.4881040044796725,525.1073432756439,33606.86996964121,107.74996649798082,101.5625,37.0,36385.90158392131,0.375,-0.2505909389777327,342.3539761754693,284.26485612438523,28863.567867811456,31.0,117151.63823098924,1.4604796599414558,0.762503694030279,19.325463566481993,916.1002779162462,58630.41778663976,105.98373097268471,101.5625
39.0,29496.20028063345,0.265625,0.08262426427104429,266.99409080301905,230.43906469244882,21734.994699318886,29.0,71285.83977397082,1.485090144422991,0.8255121760042334,10.146373279525529,556.9166195402504,35642.663650576025,110.90882801803082,101.5625,38.0,35849.55338648315,0.3359375,-0.203592905333717,337.52009901999435,280.0746358318996,28954.316869956463,31.0,113887.26292796404,1.4721908758808735,0.7730138022615552,18.27705412564283,890.1268584104357,56968.118938267886,107.04080122806056,101.5625
37.0,29405.371597584643,0.2890625,0.11193375080263573,267.4358541630963,229.72946560613002,21424.483761266976,28.0,71499.32081257392,1.486624713096066,0.8146001941255994,11.943896305446046,558.9267417022642,35771.31146894491,107.20517578178868,101.5625,38.0,35519.14954202115,0.2421875,-0.0640448161011386,335.6832699145789,277.49335579704024,28437.26705106636,29.0,112489.95063147268,1.4965729566293573,0.7584662161160675,18.594947587843762,881.8379123234279,56437.626388699384,107.25468821050882,101.5625
44.0,26872.768029120336,0.3359375,-0.0792629466830965,243.6713461706205,209.94350022750262,19523.133878421424,27.0,59326.301305327404,1.4605445568079418,0.7925557105827378,13.735500287729542,464.25001233091814,29712.00078917876,108.20635771569809,101.5625,34.0,35415.95743131386,0.2265625,-0.07785794396931217,333.1727286401184,276.6871674321395,27746.96489066939,27.0,111003.17336578065,1.4340494424026484,0.7414709184015006,22.493300596749712,867.0040939458264,55488.26201253289,105.13531278869652,101.5625
51.0,27287.076411387014,0.0390625,0.43038724064980177,261.635334753592,213.18028446396104,20433.485950961032,27.0,68428.23573199117,1.419677300594349,0.8007387669969256,18.29271647356142,534.9632939321943,34237.65081166044,110.38232481671139,101.5625,39.0,38489.229007382244,0.34375,-0.25767678942853084,355.9026896906046,300.6971016201738,28502.601810960416,26.0,126442.22079722123,1.4433585207030315,0.73928450107401,22.266844774413883,991.3090465234502,63443.77897750081,103.8963917070663,101.5625
52.0,28251.60466052033,0.0703125,0.6580538696429311,283.4670350453597,220.71566141031508,23195.136254199053,31.0,80235.70616635542,1.4110992154198805,0.8453442895309965,14.337126031074158,628.6464437239512,40233.372398332875,113.52300633634962,101.5625,42.0,38152.08473525707,0.3515625,-0.28829269270668506,355.16069395619013,298.06316199419587,28953.421429224523,27.0,126136.76349747951,1.4621086124808298,0.7634047298159932,17.102849052141185,985.3938595003618,63065.20700802316,107.03123306833706,101.5625
52.0,26724.673227220355,0.0390625,0.3356925896716976,258.5837561456897,208.78650958765903,24007.34952580615,35.0,66812.34032285259,1.4334253354995,0.9023557971713773,7.157769536622862,522.7641034449291,33456.90262047546,114.95234629701004,101.5625,37.0,34706.42142809678,0.3359375,-0.3659260170403539,322.5564312361985,271.1439174070061,26245.149424411964,26.0,103848.12648574717,1.4845332025750346,0.7553500917510845,15.99127989316506,814.352523760379,52118.561520664254,102.33630646758598,101.5625
46.0,28011.51279330645,0.421875,0.025176630833128228,253.150343758956,218.83994369770664,22695.341567887044,30.0,64015.72956755746,1.447615111967144,0.8629099665986651,8.368490591440557,501.19994658301806,32076.796581313156,110.7643788352962,101.5625,29.0,36662.01395754928,0.2890625,-0.29164716429106513,336.92400022364626,286.42198404335375,27832.12353086506,27.0,113508.458661143,1.3563688109793222,0.7437265068902472,20.75078968492152,886.8560486044012,56758.787110681675,109.375162073525,109.375
48.0,31684.46381721431,0.015625,0.463597505264231,295.66015874138657,247.5348735719868,24506.007063791512,27.0,87321.57929306997,1.4395698377278268,0.8594084598027915,6.0388648562469545,683.3067597670208,43731.63262508933,114.42995378823264,109.375,34.0,38377.61146544876,0.328125,-0.3698424027138279,351.84514032650617,299.82508957381845,29379.31637180391,27.0,123442.33928345071,1.3869356105969841,0.7676029084700593,18.84830069986019,969.8718510799949,62071.798469119676,108.31577750825305,109.375
49.0,31082.46371333699,0.015625,0.48077939162733624,293.1416435545029,242.83174776044524,24966.049136583522,26.0,85910.72385794188,1.4733808729448228,0.9130692516341369,8.489696404776092,671.4929671241512,42975.549895945675,115.66231735694443,101.5625,42.0,37157.35661824685,0.3671875,-0.2649816547075973,341.7984342022251,290.2918485800535,28667.863297168045,27.0,116802.07559696428,1.5031538099243749,0.7786851776194272,12.563802165348767,912.7176522014606,58413.92974089348,104.27138700620182,101.5625
52.0,27086.430774663037,0.125,0.08075122045280077,253.40632824052767,211.61274042705497,22135.0433473388,31.0,64205.23952548169,1.42917370203723,0.8807832886035656,8.775395308771675,501.4658553145342,32093.81474013019,112.37471343031828,101.5625,40.0,35179.328992934476,0.34375,-0.20087260077613212,322.1404994816967,274.8385077573006,26698.48278449104,28.0,103377.46955240091,1.5385796508531517,0.7424279306935512,17.782023057834607,813.8145794110561,52084.13308230759,99.66832898652827,101.5625
54.0,26839.990539604485,0.125,0.26879904478731476,248.37424098105635,209.68742609066004,21645.81829771837,33.0,61663.026581378035,1.4277244565002658,0.8981067848629575,6.910074128978873,482.1322710889955,30856.46534969571,113.63680846540662,101.5625,39.0,34139.52378099846,0.3359375,-0.42926977507466924,316.14891927990254,266.7150295390505,26589.915288455875,28.0,99843.5412658575,1.4448628831015653,0.7566815116397896,19.43832888185038,781.6722141587294,50027.02170615868,105.87884547210287,101.5625
45.0,28800.25952104599,0.3203125,0.2760405997847859,259.4670245820767,225.0020275081718,21640.13229685279,29.0,67310.50037706313,1.4711306769600851,0.8505873804525947,9.23773202705588,526.0126670994174,33664.81069436271,110.1066753814914,101.5625,38.0,34439.20781354424,0.375,-0.3059633602684202,320.8668296261404,269.0563110433144,26692.49192919233,27.0,102949.75136932515,1.4151614138238344,0.7488402418386161,20.179688087996986,804.3637169862003,51479.27788711682,106.82131380668142,101.5625
43.0,30270.82968481694,0.25,0.21936118394295873,275.9611656900836,236.49085691263235,22237.106205889257,28.0,76154.01948534753,1.4883921133059936,0.8050280231210248,11.88295161131858,594.9261412183457,38075.273037974126,105.02592339866271,101.5625,37.0,35130.594985854885,0.3671875,-0.26039772272764344,324.89382146769566,274.4577733269913,27365.56358099654,27.0,105387.3855539513,1.4414072885952645,0.7768428171493273,17.636502519547452,825.9644542945481,52861.72507485108,106.69917183214532,109.375
48.0,28665.247655976822,0.21875,0.04908415059844052,264.4775843851427,223.94724731231892,22856.893659660003,31.0,69939.73146987897,1.5202647142861831,0.8426920824550014,8.884430294044556,546.4427883815916,34972.338456421865,109.77835248294993,109.375,34.0,36889.24525135885,0.34375,-0.35821145450198194,345.0385722022355,288.197228526241,28812.512863575022,27.0,119010.14665083723,1.4712754012415494,0.7767915483674463,13.869834944218654,930.2897256822066,59538.54244366122,108.45210289808313,109.375
49.0,26477.188798125135,0.3515625,-0.14531488903472267,239.3284313250334,206.85303748535262,20266.60583914967,29.0,57268.8903913701,1.53489072507256,0.8222219677212588,10.053385092475619,447.48614139897774,28639.113049534575,107.2083608701973,109.375,36.0,37914.602700014046,0.375,-0.3029540821798575,351.6114291021663,296.20783359385973,28716.6797564811,26.0,123553.2647733761,1.4675239034242031,0.7512938633801686,22.83328214105806,966.4638627004723,61853.68721283023,105.65215234598122,101.5625
52.0,25487.13546436304,0.3203125,0.11543489007361214,231.0274348412913,199.11824581533625,18965.85908162987,30.0,53368.54896048422,1.5236755410718184,0.8033437876826162,11.118696795517074,417.0119357591578,26688.763888586098,103.66913309754868,101.5625,42.0,35743.75843785041,0.4140625,-0.26449511410492577,334.8485550587565,279.24811279570633,28648.08576736521,31.0,112077.27692587106,1.4575694956483343,0.7872311118024088,11.92037770647942,876.1950712791906,56076.4845618682,108.69401536334809,101.5625
54.0,25788.892622043266,0.3125,0.23210978510879268,238.63291317236178,201.47572360971301,21229.421291141996,32.0,56944.06897434159,1.5203782494488587,0.84789149554142,9.717666721488845,444.90033227338296,28473.62126549651,106.63677520286939,101.5625,46.0,36483.13367689883,0.3671875,-0.23499331089091255,343.00969788030807,285.02448185077213,28478.073900528223,29.0,117652.1249153294,1.5449391690877463,0.7770664686485176,13.891422006922477,919.2094971348206,58829.40781662852,102.86660377123103,101.5625
48.0,29537.20358402009,0.328125,0.1583930254916981,272.1752429440399,230.75940300015696,24021.24481583133,32.0,74075.14123094283,1.4975329424812431,0.838214393006304,10.623736514299619,578.7320034595159,37038.84822140902,107.61925526830275,101.5625,38.0,37729.27901367251,0.359375,-0.2278057590896095,351.10584110667213,294.7599922943165,28318.092946220942,26.0,123259.36142226587,1.5304542507414662,0.7535147563328614,18.13543625443857,963.2095870185184,61645.41356918518,102.83664520837537,101.5625
52.0,30829.947666375567,0.359375,0.15745761434909314,282.11770823138824,240.85896614355912,24175.74477694153,35.0,79495.5276894341,1.5024919058510302,0.8219495120047565,9.916088419375347,622.5172058410687,39841.1011738284,106.00349707623664,101.5625,33.0,36920.181018741016,0.359375,-0.15632562432061076,343.8689187018223,288.4389142089142,28659.38973926574,28.0,118173.08184251556,1.4659418566310418,0.7665616295976004,18.654173156014693,924.3613275425525,59159.12496272336,105.45099915361159,101.5625
52.0,28782.04083008135,0.1640625,0.11716912007988607,268.91186815870253,224.85969398501055,22741.440658372892,33.0,72300.12219411093,1.5207520269973263,0.8069372764253977,11.845110792698854,565.0493114385079,36163.1559320645,105.94150312542867,109.375,38.0,35524.72784697278,0.328125,-0.23435819732244034,330.4416155752294,277.53693630447486,28338.579491751858,29.0,109165.16784336406,1.417814342320333,0.7862442615528213,13.997358622969655,853.2278352533519,54606.581456214524,111.78666905494032,109.375
49.0,27087.738249507554,0.1640625,0.12090105339628496,255.88412757354834,211.62295507427777,22850.27459314023,32.0,65436.27959465098,1.5171315171932946,0.8351918187027316,11.183176903773512,511.8251164258334,32756.80745125334,107.24927050891041,101.5625,45.0,36382.317887860154,0.234375,-0.15085428415240168,344.2117741178484,284.23685849890745,28481.040630911313,26.0,118378.36522549918,1.509128843355936,0.7755740715481851,15.652767462661084,926.4010175061278,59289.66512039218,104.20175366706931,101.5625
43.0,29085.19558569666,0.3359375,-0.038986489829464115,267.60177126394746,227.22809051325515,23505.846732523845,33.0,71573.02558882296,1.4922936293401967,0.849043081279312,9.730024102017884,559.7181433109089,35821.96117189817,108.78175491786061,101.5625,37.0,36285.194913247135,0.2421875,-0.03530500803918201,340.5680202325725,283.47808525974324,27113.645174864792,27.0,115972.84342318084,1.5137129086791556,0.7552881616480588,14.199118538043784,906.1925012330214,57996.32007891337,101.51485553468325,101.5625
44.0,32281.29993854996,0.421875,0.042972900732981725,291.19365226365437,252.19765576992157,24840.990057005023,30.0,84793.70457757874,1.4848848897904992,0.8327368168977872,9.62982164747938,662.4230169802325,42395.07308673488,105.91517461529153,101.5625,35.0,35864.91903521182,0.328125,-0.30893498997482527,332.91545101088184,280.1946799625923,27558.388543869452,27.0,110662.1237130183,1.4714698304603158,0.7755289454132144,17.68933719881401,867.1905672651111,55500.19630496711,106.26112505626206,101.5625
52.0,28570.4057402163,0.3359375,0.25956665927446315,262.5253771138738,223.20629484543986,22727.089058533726,31.0,68907.22847788082,1.4866017252824784,0.8257345412511401,7.555725030840786,538.4475786278176,34460.64503218033,106.39917808921403,109.375,34.0,38702.86122929796,0.328125,-0.3269128088798466,359.36955364459567,302.3661033538903,29599.565740138365,27.0,129108.32490373991,1.4099716495660057,0.7649610503670634,18.62710636771721,1009.0904466873542,64581.78858799067,110.77957716628478,109.375
55.0,30078.633800427237,0.203125,0.4411907127478938,277.86760884963473,234.98932656583779,23033.708687547052,29.0,77190.01892481215,1.4719002131078687,0.7880981838914752,14.120996697266277,603.3383548960165,38613.65471334506,107.61212791672199,101.5625,37.0,39072.35435513795,0.1640625,-0.048974325017249846,366.4663237712454,305.2527683995152,29122.969398544727,26.0,134145.70020475355,1.381920717302973,0.7344471376891335,30.075885478448523,1050.3690904693199,67223.62179003647,106.60873543253884,101.5625
45.0,35824.896299320186,0.203125,0.34556982448572315,325.03434357355377,279.88200233843895,26616.53831225258,27.0,105647.30072020329,1.4169937459612065,0.7858770398019145,14.996779011784025,825.3581277203846,52822.92017410461,110.7208208568142,109.375,40.0,39679.81449106474,0.1953125,0.08079213222702204,372.29580691849736,309.9985507114433,30887.882690800667,29.0,138550.73729272548,1.370564211403209,0.7626988405220845,17.748471233790816,1083.0502690339601,69315.21721817345,113.2859786356607,109.375
42.0,32549.029961074957,0.1484375,0.18232991387931657,295.5153157231404,254.2892965708981,24679.829677255257,27.0,87253.52005533068,1.4557611021280326,0.8148900390056971,10.332366581662821,682.8506812233032,43702.44359829141,107.17968830120984,101.5625,35.0,38850.23146417418,0.296875,-0.034474065880701885,362.0153583785765,303.5174333138608,29890.654770801182,28.0,130973.84205299275,1.3915235813699922,0.7568357559019041,24.841815285643282,1024.4915559029198,65567.45957778687,108.10255035042906,101.5625
45.0,29391.13146745891,0.4296875,-0.02743560554204368,260.1581902703618,229.61821458952272,20478.043643101497,26.0,67666.22596849529,1.5221937463602213,0.7716549105833592,12.139688424653631,528.8784575973915,33848.221286233056,100.84799777181023,101.5625,32.0,35406.97076916401,0.3515625,-0.04948420394991371,329.8168755823338,276.6169591340938,26767.887235180817,27.0,108754.12157917867,1.463602540186126,0.7485374482066909,12.952726309557288,849.8886097020409,54392.871020930615,106.64919713930058,101.5625
48.0,29697.71234999728,0.4375,0.01659447296187455,263.59808984882983,232.01337773435375,20672.97589880181,27.0,69474.10181217513,1.4560333656817732,0.770222935588937,13.291754766415835,542.8727743052374,34743.85755553519,103.66705542969143,101.5625,32.0,34725.920728020385,0.359375,-0.012914162586293541,322.4320682530395,271.29625568765925,25589.015495932184,26.0,103946.42624723149,1.4941429709435576,0.7456157627119394,18.079763592232066,812.2570247759722,51984.44958566222,102.91570992232272,101.5625
43.0,28691.891258663876,0.4765625,0.08131005579397722,258.65064842634297,224.15540045831153,20978.808856671974,26.0,66833.93714228325,1.4687207734837517,0.7841337738668399,14.727426764172185,523.1013890294414,33478.48889788425,105.6234942518388,101.5625,36.0,35327.488044609985,0.3828125,0.03176283560785172,328.73312359563795,275.9960003485155,25855.027597785884,28.0,107957.62732287258,1.4760889157866683,0.7330194288485881,24.368084766224545,845.0827973911676,54085.299033034724,102.46317920809477,101.5625
38.0,29373.298336854776,0.4296875,0.07916926824338107,264.4748503140109,229.47889325667794,21871.426605335753,27.0,69932.52485210904,1.4740784757783352,0.8002600074634276,12.07764721233664,546.4918252498289,34975.47681598905,106.87595119936807,101.5625,38.0,36140.07795964,0.1640625,0.15489645344663153,343.0680579398037,282.3443590596875,27840.925023339394,31.0,117694.34033848585,1.4115600706839906,0.7623000613871092,14.893763281568777,919.2900851727429,58834.56545105555,108.22806354567079,101.5625
45.0,32779.61395557662,0.3671875,0.06535487211209226,290.48968442339935,256.09073402794235,24057.878002486097,26.0,84365.66586676147,1.4880010808532491,0.8027554956368658,11.447433480940575,659.3972063853506,42201.42120866244,105.44340795714012,101.5625,42.0,34433.80413743701,0.1484375,0.33249245955210777,340.15691164791366,269.0140948237266,27765.17737033413,30.0,115549.65879990795,1.4517487968776213,0.7717220997579873,15.848590514897792,905.1187752140229,57927.601613697465,108.1425488654787,101.5625
44.0,33157.443769896956,0.28125,0.21882805073500303,295.85750185063245,259.04252945231997,23805.03786436827,27.0,87429.92316317759,1.4701000174364918,0.785314345962352,12.592603022475599,684.6009028223652,43814.457780631375,105.8480712560945,101.5625,44.0,33548.731519130175,0.203125,0.15519470680774472,324.8387615720987,262.0994649932045,27130.999384074417,29.0,105519.75933708329,1.4056278375510554,0.7849028142027605,15.352188785650991,824.185610915759,52747.87909860857,110.34077605140442,101.5625
42.0,31025.754304949165,0.234375,0.2653664930609443,278.5595217047539,242.38870550741535,21542.080594820327,27.0,77595.4062542948,1.4380058414361023,0.7540365999881552,16.72703826610555,606.2141198505287,38797.70367043384,104.6180651918536,101.5625,39.0,35423.38461609879,0.34375,-0.16377384814154572,334.13765263846756,276.7451923132718,28398.878404679584,29.0,111456.15488938543,1.3748747957798355,0.7960712320022924,15.686167345583208,873.7128063521382,55917.61960653684,113.18085509689516,109.375
52.0,29210.306082362535,0.1875,0.19087671933358547,268.457537555699,228.2055162684573,22271.409277072933,31.0,71994.71438837198,1.451220103007827,0.81644367353193,12.073653420841556,563.5649749834965,36068.15839894378,111.34337297543205,109.375,40.0,36963.66011963523,0.328125,-0.30712888442261144,343.24559749023234,288.7785946846502,29363.78712931555,28.0,117795.63424354407,1.4200914481425055,0.7933012916707683,17.465812994501402,920.6154313375858,58919.387605605494,110.93876602437737,101.5625
49.0,30152.100694603305,0.2421875,0.1629327543745627,278.169115866939,235.56328667658832,24126.96246606075,31.0,77375.36958918432,1.4342332899562062,0.8325354150789521,11.168228797143154,604.5104449818157,38688.6684788362,115.21308017404651,109.375,45.0,35687.111160004395,0.328125,-0.36997584225346825,324.8691745887283,278.80555593753434,27599.027862750256,26.0,105374.11903431264,1.4153313218785868,0.7920230380219047,20.47520366190029,825.7543956009142,52848.28131845851,111.3393327185347,101.5625
44.0,30448.001953754167,0.375,0.16282968906902673,280.4935146743666,237.87501526370443,23310.13733919052,27.0,78646.06143008929,1.490706734250425,0.7916428230701876,10.1506795500698,614.7981297367713,39347.080303153365,101.98808732600077,101.5625,37.0,33855.98233120137,0.3984375,-0.2992268787024087,315.01971835783,264.4998619625107,26238.75543887609,27.0,99197.60864415466,1.4628329617024989,0.7919195791546234,14.749068301166945,775.6032202448469,49638.6060956702,108.63557967892106,109.375
48.0,28759.086432215634,0.328125,0.20946594348717376,267.17971690685863,224.68036275168464,22817.4212594585,27.0,71340.55202570991,1.5050324730743845,0.8183355298967605,8.594326746626152,558.0112722008711,35712.72142085575,104.45016025797545,101.5625,32.0,34593.69892366396,0.40625,-0.18983423094427956,325.7901384671256,270.26327284112466,25861.34246093184,27.0,106086.45833779179,1.4939835888771236,0.7615110898729641,14.96760710738119,829.622978639334,53095.87063291737,103.92641855111384,101.5625
43.0,29119.197690638914,0.359375,0.1620797610835479,263.22225044403615,227.4937319581165,20986.229470093705,26.0,69220.1551510001,1.5099716198943407,0.7631116428114775,15.411405828681417,541.8043688151719,34675.479604171,102.164077665028,101.5625,33.0,34393.83899920086,0.359375,-0.19209592593955507,323.25487731499345,268.7018671812567,25436.12195344434,26.0,104485.2087921206,1.4187543129275109,0.740830208606774,20.42616850751249,816.4229250399973,52251.067202559825,104.60482841644705,101.5625
48.0,30016.241289191672,0.375,0.09713911499446433,266.77695704949133,234.50188507180994,22237.521884224127,27.0,71169.69103565821,1.4611902149812335,0.7843587302274034,11.481174348787212,555.9307368822609,35579.5671604647,104.00823499087666,101.5625,33.0,34240.79952580642,0.3984375,-0.2178904273377816,320.58556384970746,267.50624629536264,25958.924209607107,29.0,102732.9851584931,1.427601367733864,0.7392674158241781,19.861591797114517,803.2451255965482,51407.68803817908,105.66890741611334,101.5625
